STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 01:56,FM-15,FEW:02 11,10.00,,58,14.4,54,12.4,51,10.6,78,15,260,,29.88,,,29.89,0.00,29.89,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 02:54,FM-16,FEW:02 9,10.00,,57,14.0,54,12.4,52,11.0,82,15,260,,29.87,,,,,29.88,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 02:56,FM-15,FEW:02 9,10.00,,58,14.4,54,12.4,51,10.6,78,13,270,,29.87,,,29.88,0.00,29.88,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 03:56,FM-15,FEW:02 9,10.00,,58,14.4,54,12.4,51,10.6,78,13,260,,29.87,6,,29.88,0.00,29.88,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 04:00,FM-12,8,,,58,14.4,54,12.3,51,10.6,78,13,260,,29.79,6,+0.02,29.88,,,67,57,62,-2.5,,,,3,0,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 04:56,FM-15,FEW:02 9,10.00,,57,13.9,54,12.1,51,10.6,81,10,260,,29.87,,,29.88,0.00,29.88,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 05:56,FM-15,FEW:02 20,10.00,,58,14.4,54,12.4,51,10.6,78,5,VRB,,29.88,,,29.90,0.00,29.89,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 06:56,FM-15,FEW:02 25,10.00,,59,15.0,55,12.9,52,11.1,78,10,270,,29.90,3,,29.91,0.00,29.91,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 07:56,FM-15,FEW:02 25,10.00,,61,16.1,56,13.1,51,10.6,70,11,280,,29.91,,,29.92,0.00,29.92,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 08:56,FM-15,SCT:04 24,10.00,,63,17.2,55,13.0,49,9.4,60,9,280,,29.91,,,29.93,0.00,29.93,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 09:56,FM-15,FEW:02 35,10.00,,64,17.8,54,12.5,46,7.8,52,10,250,,29.91,1,,29.93,0.00,29.93,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 10:00,FM-12,41,,,64,17.8,54,12.5,46,7.8,52,10,250,,29.84,1,-0.02,29.93,,,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 10:56,FM-15,FEW:02 35,10.00,,66,18.9,55,13.0,46,7.8,49,11,290,,29.91,,,29.93,0.00,29.93,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 11:56,FM-15,FEW:02 50,10.00,,67,19.4,55,12.7,44,6.7,44,10,290,,29.91,,,29.92,0.00,29.92,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 12:56,FM-15,FEW:02 50,10.00,,68,20.0,55,12.7,43,6.1,40,10,VRB,17,29.88,8,,29.90,0.00,29.90,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 13:56,FM-15,FEW:02 40,10.00,,69,20.6,55,13.0,43,6.1,39,13,280,,29.88,,,29.90,0.00,29.89,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 14:56,FM-15,FEW:02 40,10.00,,68,20.0,56,13.4,46,7.8,45,15,260,,29.88,,,29.89,0.00,29.89,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 15:56,FM-15,FEW:02 40,10.00,,66,18.9,54,12.2,43,6.1,43,11,250,,29.88,6,,29.89,0.00,29.89,,,,,,,,,,0557,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 16:00,FM-12,41,,,66,18.9,54,12.2,43,6.1,43,11,250,,29.80,6,+0.01,29.89,,,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 16:56,FM-15,FEW:02 40 FEW:02 150,10.00,,65,18.3,54,12.0,43,6.1,45,11,280,,29.87,,,29.88,0.00,29.88,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 17:56,FM-15,FEW:02 35 FEW:02 150,10.00,,61,16.1,51,10.8,42,5.6,50,16,280,,29.87,,,29.88,0.00,29.88,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 18:56,FM-15,FEW:02 150,10.00,,60,15.6,53,11.8,47,8.3,62,13,270,,29.88,3,,29.89,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 19:56,FM-15,CLR:00,10.00,,61,16.1,52,11.3,44,6.7,54,13,280,,29.88,,,29.90,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 20:56,FM-15,CLR:00,10.00,,60,15.6,53,11.8,47,8.3,62,8,290,,29.88,,,29.90,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 21:56,FM-15,CLR:00,10.00,,59,15.0,52,11.3,46,7.8,62,7,280,,29.88,0,,29.89,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 22:00,FM-12,,,,59,15.0,52,11.3,46,7.8,62,7,280,,29.80,,0.00,29.89,,,67,57,62,-2.5,,,,3,0,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 22:56,FM-15,CLR:00,10.00,,59,15.0,53,11.8,48,8.9,67,7,270,,29.88,,,29.90,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 23:56,FM-15,CLR:00,10.00,,59,15.0,53,11.5,47,8.3,64,5,260,,29.88,,,29.89,0.00,29.89,70,57,64,-0.5,,,,1,0,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-22 23:59,SOD,,,,,,,,,,,,,,,,,,,,70,57,64,-0.5,60,47,54,1,0,0558,1805,,0.00,,,29.87,29.90,10.8,24,290,18,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 00:56,FM-15,CLR:00,10.00,,58,14.4,52,11.3,47,8.3,67,5,290,,29.88,8,,29.89,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 01:56,FM-15,CLR:00,10.00,,57,13.9,52,11.3,48,8.9,72,3,270,,29.88,,,29.89,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 02:56,FM-15,CLR:00,10.00,,55,12.8,51,10.5,47,8.3,74,5,260,,29.88,,,29.89,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 03:56,FM-15,CLR:00,10.00,,55,12.8,51,10.5,47,8.3,74,5,280,,29.87,8,,29.88,0.00,29.88,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 04:00,FM-12,,,,55,12.8,51,10.5,47,8.3,74,5,280,,29.79,8,+0.01,29.88,,,70,54,62,-2.5,,,,3,0,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 04:56,FM-15,CLR:00,10.00,,54,12.2,50,10.0,46,7.8,75,5,250,,29.88,,,29.89,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 05:56,FM-15,FEW:02 200,10.00,,56,13.3,52,11.0,48,8.9,75,3,180,,29.88,,,29.90,0.00,29.90,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 06:56,FM-15,CLR:00,10.00,,59,15.0,55,12.6,51,10.6,75,0,000,,29.90,3,,29.91,0.00,29.91,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 07:56,FM-15,CLR:00,10.00,,64,17.8,57,14.1,52,11.1,65,0,000,,29.91,,,29.93,0.00,29.92,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 08:56,FM-15,CLR:00,10.00,,66,18.9,57,14.0,50,10.0,56,0,000,,29.91,,,29.94,0.00,29.93,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 09:56,FM-15,CLR:00,10.00,,69,20.6,55,12.7,42,5.6,38,10,360,,29.91,0,,29.93,0.00,29.93,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 10:00,FM-12,,,,69,20.6,55,12.7,42,5.6,38,10,360,,29.84,,0.02,29.93,,,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 10:56,FM-15,CLR:00,10.00,,72,22.2,57,13.9,44,6.7,37,8,030,,29.91,,,29.92,0.00,29.92,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 11:56,FM-15,CLR:00,10.00,,74,23.3,55,13.0,38,3.3,27,5,VRB,,29.91,,,29.92,0.00,29.92,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 12:56,FM-15,CLR:00,10.00,,75,23.9,55,12.5,34,1.1,22,15,290,,29.88,8,,29.91,0.00,29.90,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 13:56,FM-15,CLR:00,10.00,,76,24.4,54,12.2,31,-0.6,19,16,270,,29.88,,,29.91,0.00,29.90,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 14:56,FM-15,CLR:00,10.00,,75,23.9,55,12.5,34,1.1,22,20,280,,29.88,,,29.89,0.00,29.89,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 15:56,FM-15,CLR:00,10.00,,73,22.8,56,13.2,40,4.4,30,26,270,,29.87,8,,29.88,0.00,29.88,,,,,,,,,,0558,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 16:00,FM-12,,,,73,22.8,56,13.2,40,4.4,30,26,270,,29.79,8,+0.02,29.88,,,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 16:56,FM-15,CLR:00,10.00,,69,20.6,56,13.4,45,7.2,42,22,280,,29.87,,,29.88,0.00,29.88,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 17:56,FM-15,FEW:02 200,10.00,,66,18.9,54,12.5,44,6.7,45,22,270,,29.87,,,29.88,0.00,29.88,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 18:56,FM-15,CLR:00,10.00,,63,17.2,55,12.8,48,8.9,58,16,290,,29.87,3,,29.88,0.00,29.88,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 19:56,FM-15,CLR:00,10.00,,61,16.1,55,12.8,50,10.0,67,11,300,,29.88,,,29.89,0.00,29.89,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 20:56,FM-15,CLR:00,10.00,,61,16.1,55,12.8,50,10.0,67,9,280,,29.88,,,29.90,0.00,29.90,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 21:56,FM-15,CLR:00,10.00,,61,16.1,55,12.8,50,10.0,67,7,270,,29.88,1,,29.90,0.00,29.90,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 22:00,FM-12,,,,61,16.1,55,12.8,50,10.0,67,7,270,,29.81,1,-0.02,29.90,,,73,54,64,-0.5,,,,1,0,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 22:56,FM-15,CLR:00,10.00,,60,15.6,54,12.0,48,8.9,65,0,000,,29.88,,,29.90,0.00,29.90,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 23:56,FM-15,CLR:00,10.00,,58,14.4,53,11.8,49,9.4,72,7,280,,29.88,,,29.90,0.00,29.90,77,54,66,1.5,,,,0,1,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-23 23:59,SOD,,,,,,,,,,,,,,,,,,,,77,54,66,1.5,54,45,54,0,1,0559,1804,,0.00,,,29.88,29.90,9.2,33,270,28,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-24 00:56,FM-15,CLR:00,10.00,,58,14.4,52,11.3,47,8.3,67,7,270,,29.90,3,,29.91,0.00,29.91,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-24 01:56,FM-15,CLR:00,10.00,,56,13.3,50,9.7,43,6.1,62,3,220,,29.90,,,29.91,0.00,29.91,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-24 02:56,FM-15,CLR:00,10.00,,55,12.8,49,9.2,42,5.6,62,5,200,,29.90,,,29.91,0.00,29.91,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-09-24 03:56,FM-15,CLR:00,10.00,,57,13.9,50,9.8,42,5.6,58,3,280,,29.90,3,,29.91,0.00,29.91,,,,,,,,,,0559,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
